mu,seed,cell_id,n,k
0.05,187,8,942,730
0.05,187,9,45,33
0.05,187,10,963,880
0.05,187,11,52,40
0.05,188,0,916,623
0.05,188,1,37,17
0.05,188,2,902,744
0.05,188,3,58,34
0.05,188,4,963,940
0.05,188,5,57,47
0.05,188,6,952,587
0.05,188,7,55,29
0.05,188,8,965,741
0.05,188,9,61,36
0.05,188,10,992,904
0.05,188,11,42,34
0.05,189,0,981,669
0.05,189,1,52,22
0.05,189,2,955,777
0.05,189,3,51,35
0.05,189,4,975,948
0.05,189,5,49,30
0.05,189,6,923,580
0.05,189,7,49,29
0.05,189,8,971,736
0.05,189,9,50,32
0.05,189,10,887,801
0.05,189,11,57,42
0.05,190,0,988,671
0.05,190,1,48,21
0.05,190,2,909,763
0.05,190,3,48,25
0.05,190,4,985,942
0.05,190,5,55,46
0.05,190,6,970,568
0.05,190,7,46,24
0.05,190,8,921,680
0.05,190,9,57,41
0.05,190,10,930,854
0.05,190,11,43,33
0.05,191,0,935,635
0.05,191,1,49,22
0.05,191,2,931,785
0.05,191,3,55,29
0.05,191,4,1005,976
0.05,191,5,51,32
0.05,191,6,917,571
0.05,191,7,48,23
0.05,191,8,983,751
0.05,191,9,38,24
0.05,191,10,944,863
0.05,191,11,44,39
0.05,192,0,968,644
0.05,192,1,48,23
0.05,192,2,884,700
0.05,192,3,50,32
0.05,192,4,956,912
0.05,192,5,57,41
0.05,192,6,998,623
0.05,192,7,57,28
0.05,192,8,959,720
0.05,192,9,40,22
0.05,192,10,931,848
0.05,192,11,52,38
0.05,193,0,976,638
0.05,193,1,53,24
0.05,193,2,918,720
0.05,193,3,42,21
0.05,193,4,954,925
0.05,193,5,47,32
0.05,193,6,951,584
0.05,193,7,80,41
0.05,193,8,900,676
0.05,193,9,52,33
0.05,193,10,973,886
0.05,193,11,54,45
0.05,194,0,943,638
0.05,194,1,54,27
0.05,194,2,1005,824
0.05,194,3,50,26
0.05,194,4,912,881
0.05,194,5,56,37
0.05,194,6,987,602
0.05,194,7,47,23
0.05,194,8,936,722
0.05,194,9,59,40
0.05,194,10,895,820
0.05,194,11,56,47
0.05,195,0,948,632
0.05,195,1,58,33
0.05,195,2,987,798
0.05,195,3,46,30
0.05,195,4,949,918
0.05,195,5,58,43
0.05,195,6,878,560
0.05,195,7,59,23
0.05,195,8,968,736
0.05,195,9,37,21
0.05,195,10,966,880
0.05,195,11,46,36
0.05,196,0,974,650
0.05,196,1,52,24
0.05,196,2,930,769
0.05,196,3,41,19
0.05,196,4,960,936
0.05,196,5,58,48
0.05,196,6,909,562
0.05,196,7,52,30
0.05,196,8,987,761
0.05,196,9,53,30
0.05,196,10,945,860
0.05,196,11,39,34
0.05,197,0,931,619
0.05,197,1,48,26
0.05,197,2,947,783
0.05,197,3,49,28
0.05,197,4,937,906
0.05,197,5,52,42
0.05,197,6,966,596
0.05,197,7,41,23
0.05,197,8,990,768
0.05,197,9,60,39
0.05,197,10,933,840
0.05,197,11,46,33
0.05,198,0,931,638
0.05,198,1,46,21
0.05,198,2,980,819
0.05,198,3,46,26
0.05,198,4,981,952
0.05,198,5,44,31
0.05,198,6,968,562
0.05,198,7,47,25
0.05,198,8,931,714
0.05,198,9,48,30
0.05,198,10,929,838
0.05,198,11,49,40
0.05,199,0,969,665
0.05,199,1,49,22
0.05,199,2,932,758
0.05,199,3,55,26
0.05,199,4,959,926
0.05,199,5,60,41
0.05,199,6,903,561
0.05,199,7,33,11
0.05,199,8,1027,785
0.05,199,9,64,33
0.05,199,10,902,815
0.05,199,11,47,42
0.01,0,0,1026,687
0.01,0,1,5,0
0.01,0,2,939,781
0.01,0,3,14,7
0.01,0,4,1000,966
0.01,0,5,10,9
0.01,0,6,946,578
0.01,0,7,5,4
0.01,0,8,971,770
0.01,0,9,14,9
0.01,0,10,1059,964
0.01,0,11,11,9
0.01,1,0,976,660
0.01,1,1,7,2
0.01,1,2,919,761
0.01,1,3,9,6
0.01,1,4,1007,981
0.01,1,5,10,7
0.01,1,6,975,609
0.01,1,7,11,7
0.01,1,8,1017,772
0.01,1,9,9,8
0.01,1,10,1050,947
0.01,1,11,10,10
0.01,2,0,994,634
0.01,2,1,13,5
0.01,2,2,960,789
0.01,2,3,12,7
0.01,2,4,1007,968
0.01,2,5,8,7
0.01,2,6,1010,646
0.01,2,7,7,2
0.01,2,8,982,762
0.01,2,9,9,5
0.01,2,10,987,895
0.01,2,11,11,8
0.01,3,0,983,666
0.01,3,1,13,6
0.01,3,2,1032,836
0.01,3,3,9,2
0.01,3,4,1009,975
0.01,3,5,12,7
0.01,3,6,959,573
0.01,3,7,10,6
0.01,3,8,977,760
0.01,3,9,12,8
0.01,3,10,969,890
0.01,3,11,15,9
0.01,4,0,1047,671
0.01,4,1,17,5
0.01,4,2,949,772
0.01,4,3,9,3
0.01,4,4,967,936
0.01,4,5,14,12
0.01,4,6,981,592
0.01,4,7,10,5
0.01,4,8,984,752
0.01,4,9,17,10
0.01,4,10,996,888
0.01,4,11,9,8
0.01,5,0,974,637
0.01,5,1,10,6
0.01,5,2,1013,845
0.01,5,3,9,4
0.01,5,4,1017,989
0.01,5,5,5,3
0.01,5,6,975,616
0.01,5,7,16,2
0.01,5,8,983,738
0.01,5,9,11,8
0.01,5,10,982,897
0.01,5,11,5,4
0.01,6,0,1014,684
0.01,6,1,9,5
0.01,6,2,957,783
0.01,6,3,11,8
0.01,6,4,1026,996
0.01,6,5,11,7
0.01,6,6,987,581
0.01,6,7,13,8
0.01,6,8,931,714
0.01,6,9,13,8
0.01,6,10,1015,921
0.01,6,11,13,8
0.01,7,0,988,664
0.01,7,1,12,4
0.01,7,2,991,821
0.01,7,3,14,11
0.01,7,4,943,924
0.01,7,5,13,10
0.01,7,6,1021,630
0.01,7,7,8,4
0.01,7,8,991,745
0.01,7,9,10,7
0.01,7,10,999,912
0.01,7,11,10,7
0.01,8,0,958,635
0.01,8,1,8,5
0.01,8,2,1002,825
0.01,8,3,9,6
0.01,8,4,976,957
0.01,8,5,8,7
0.01,8,6,1012,611
0.01,8,7,7,4
0.01,8,8,990,751
0.01,8,9,8,6
0.01,8,10,1011,921
0.01,8,11,11,10
0.01,9,0,1008,646
0.01,9,1,11,7
0.01,9,2,1029,845
0.01,9,3,9,7
0.01,9,4,1010,987
0.01,9,5,3,2
0.01,9,6,943,579
0.01,9,7,11,3
0.01,9,8,963,752
0.01,9,9,8,7
0.01,9,10,993,903
0.01,9,11,12,9
0.01,10,0,909,624
0.01,10,1,13,4
0.01,10,2,987,789
0.01,10,3,7,3
0.01,10,4,1017,988
0.01,10,5,9,7
0.01,10,6,953,575
0.01,10,7,9,5
0.01,10,8,1040,795
0.01,10,9,13,10
0.01,10,10,1028,942
0.01,10,11,15,12
0.01,11,0,971,637
0.01,11,1,11,6
0.01,11,2,987,812
0.01,11,3,15,10
0.01,11,4,992,962
0.01,11,5,15,11
0.01,11,6,1019,624
0.01,11,7,10,4
0.01,11,8,1010,775
0.01,11,9,6,5
0.01,11,10,952,878
0.01,11,11,12,10
0.01,12,0,954,645
0.01,12,1,7,2
0.01,12,2,991,821
0.01,12,3,8,2
0.01,12,4,1046,1007
0.01,12,5,14,13
0.01,12,6,993,640
0.01,12,7,10,7
0.01,12,8,974,729
0.01,12,9,9,5
0.01,12,10,985,893
0.01,12,11,9,6
0.01,13,0,977,667
0.01,13,1,6,5
0.01,13,2,1051,859
0.01,13,3,2,0
0.01,13,4,957,938
0.01,13,5,6,4
0.01,13,6,979,604
0.01,13,7,9,5
0.01,13,8,1024,770
0.01,13,9,13,11
0.01,13,10,966,876
0.01,13,11,10,10
0.01,14,0,997,629
0.01,14,1,11,5
0.01,14,2,988,810
0.01,14,3,12,10
0.01,14,4,992,968
0.01,14,5,12,7
0.01,14,6,956,577
0.01,14,7,12,8
0.01,14,8,1002,768
0.01,14,9,8,6
0.01,14,10,999,906
0.01,14,11,11,10
0.01,15,0,998,659
0.01,15,1,9,4
0.01,15,2,958,765
0.01,15,3,7,2
0.01,15,4,1034,1010
0.01,15,5,9,8
0.01,15,6,1042,639
0.01,15,7,13,7
0.01,15,8,947,723
0.01,15,9,4,3
0.01,15,10,965,878
0.01,15,11,14,12
0.01,16,0,1011,669
0.01,16,1,6,5
0.01,16,2,978,804
0.01,16,3,4,3
0.01,16,4,948,925
0.01,16,5,7,6
0.01,16,6,1048,650
0.01,16,7,11,6
0.01,16,8,937,691
0.01,16,9,12,7
0.01,16,10,1031,950
0.01,16,11,7,4
0.01,17,0,995,660
0.01,17,1,10,1
0.01,17,2,1006,822
0.01,17,3,9,5
0.01,17,4,984,954
0.01,17,5,12,9
0.01,17,6,973,582
0.01,17,7,11,5
0.01,17,8,949,707
0.01,17,9,13,4
0.01,17,10,1033,954
0.01,17,11,5,4
0.01,18,0,980,648
0.01,18,1,8,2
0.01,18,2,942,793
0.01,18,3,10,8
0.01,18,4,1023,991
0.01,18,5,10,6
0.01,18,6,991,605
0.01,18,7,12,7
0.01,18,8,1049,792
0.01,18,9,12,9
0.01,18,10,952,866
0.01,18,11,11,8
0.01,19,0,969,648
0.01,19,1,8,1
0.01,19,2,981,819
0.01,19,3,12,7
0.01,19,4,970,937
0.01,19,5,15,11
0.01,19,6,1015,628
0.01,19,7,11,5
0.01,19,8,1016,760
0.01,19,9,9,7
0.01,19,10,985,905
0.01,19,11,9,7
0.01,20,0,986,659
0.01,20,1,6,2
0.01,20,2,1009,836
0.01,20,3,6,3
0.01,20,4,940,911
0.01,20,5,12,10
0.01,20,6,1002,599
0.01,20,7,8,6
0.01,20,8,1021,776
0.01,20,9,5,4
0.01,20,10,992,905
0.01,20,11,13,10
0.01,21,0,961,644
0.01,21,1,12,5
0.01,21,2,965,798
0.01,21,3,17,10
0.01,21,4,1028,991
0.01,21,5,16,12
0.01,21,6,1029,644
0.01,21,7,11,4
0.01,21,8,977,754
0.01,21,9,15,9
0.01,21,10,961,867
0.01,21,11,8,7
0.01,22,0,1008,687
0.01,22,1,6,2
0.01,22,2,1013,826
0.01,22,3,18,10
0.01,22,4,952,921
0.01,22,5,11,8
0.01,22,6,965,580
0.01,22,7,9,6
0.01,22,8,976,735
0.01,22,9,10,7
0.01,22,10,1026,942
0.01,22,11,6,4
0.01,23,0,1009,672
0.01,23,1,6,3
0.01,23,2,958,789
0.01,23,3,13,7
0.01,23,4,996,966
0.01,23,5,12,7
0.01,23,6,1005,677
0.01,23,7,9,6
0.01,23,8,969,743
0.01,23,9,8,4
0.01,23,10,1006,905
0.01,23,11,9,8
0.01,24,0,993,654
0.01,24,1,10,5
0.01,24,2,997,818
0.01,24,3,10,6
0.01,24,4,1006,980
0.01,24,5,12,8
0.01,24,6,961,597
0.01,24,7,5,2
0.01,24,8,979,720
0.01,24,9,5,4
0.01,24,10,1013,943
0.01,24,11,9,6
0.01,25,0,1003,669
0.01,25,1,7,2
0.01,25,2,1018,828
0.01,25,3,7,5
0.01,25,4,1041,1009
0.01,25,5,6,5
0.01,25,6,939,561
0.01,25,7,14,8
0.01,25,8,959,731
0.01,25,9,7,5
0.01,25,10,989,915
0.01,25,11,10,6
0.01,26,0,1016,682
0.01,26,1,5,2
0.01,26,2,996,796
0.01,26,3,10,4
0.01,26,4,1023,988
0.01,26,5,10,7
0.01,26,6,956,586
0.01,26,7,8,4
0.01,26,8,925,716
0.01,26,9,8,5
0.01,26,10,1035,946
0.01,26,11,8,7
0.01,27,0,1029,694
0.01,27,1,6,3
0.01,27,2,955,764
0.01,27,3,12,8
0.01,27,4,979,946
0.01,27,5,8,6
0.01,27,6,1044,660
0.01,27,7,7,6
0.01,27,8,973,751
0.01,27,9,12,8
0.01,27,10,967,867
0.01,27,11,8,8
0.01,28,0,953,642
0.01,28,1,5,1
0.01,28,2,973,778
0.01,28,3,16,8
0.01,28,4,1000,973
0.01,28,5,9,4
0.01,28,6,958,553
0.01,28,7,9,7
0.01,28,8,1015,777
0.01,28,9,11,9
0.01,28,10,1047,954
0.01,28,11,4,3
0.01,29,0,964,637
0.01,29,1,10,1
0.01,29,2,1009,827
0.01,29,3,4,3
0.01,29,4,1002,969
0.01,29,5,4,3
0.01,29,6,967,587
0.01,29,7,11,3
0.01,29,8,1053,804
0.01,29,9,11,8
0.01,29,10,958,860
0.01,29,11,7,5
0.01,30,0,984,654
0.01,30,1,6,3
0.01,30,2,994,797
0.01,30,3,14,8
0.01,30,4,1009,984
0.01,30,5,9,7
0.01,30,6,1015,642
0.01,30,7,11,8
0.01,30,8,996,756
0.01,30,9,9,7
0.01,30,10,941,853
0.01,30,11,12,10
0.01,31,0,1026,684
0.01,31,1,11,2
0.01,31,2,981,800
0.01,31,3,5,3
0.01,31,4,978,947
0.01,31,5,17,7
0.01,31,6,975,574
0.01,31,7,17,9
0.01,31,8,1020,796
0.01,31,9,9,8
0.01,31,10,955,866
0.01,31,11,6,4
0.01,32,0,969,662
0.01,32,1,9,5
0.01,32,2,980,769
0.01,32,3,17,13
0.01,32,4,990,966
0.01,32,5,11,9
0.01,32,6,1017,622
0.01,32,7,7,1
0.01,32,8,982,775
0.01,32,9,11,7
0.01,32,10,993,907
0.01,32,11,14,10
0.01,33,0,993,655
0.01,33,1,14,6
0.01,33,2,974,818
0.01,33,3,9,6
0.01,33,4,979,941
0.01,33,5,8,6
0.01,33,6,995,605
0.01,33,7,9,3
0.01,33,8,964,729
0.01,33,9,13,9
0.01,33,10,1038,940
0.01,33,11,4,3
0.01,34,0,938,634
0.01,34,1,8,4
0.01,34,2,1024,863
0.01,34,3,13,7
0.01,34,4,980,963
0.01,34,5,14,8
0.01,34,6,1006,588
0.01,34,7,7,4
0.01,34,8,1026,780
0.01,34,9,9,6
0.01,34,10,961,873
0.01,34,11,14,11
0.01,35,0,990,641
0.01,35,1,15,7
0.01,35,2,1047,863
0.01,35,3,2,2
0.01,35,4,960,926
0.01,35,5,13,11
0.01,35,6,941,567
0.01,35,7,9,5
0.01,35,8,999,773
0.01,35,9,5,4
0.01,35,10,1008,925
0.01,35,11,11,7
0.01,36,0,981,663
0.01,36,1,14,5
0.01,36,2,984,827
0.01,36,3,10,6
0.01,36,4,984,954
0.01,36,5,8,7
0.01,36,6,989,598
0.01,36,7,9,3
0.01,36,8,999,768
0.01,36,9,8,4
0.01,36,10,1006,917
0.01,36,11,8,8
0.01,37,0,1008,684
0.01,37,1,6,1
0.01,37,2,1025,841
0.01,37,3,9,5
0.01,37,4,1071,1032
0.01,37,5,7,6
0.01,37,6,911,580
0.01,37,7,11,3
0.01,37,8,976,748
0.01,37,9,11,8
0.01,37,10,958,875
0.01,37,11,7,6
0.01,38,0,1015,695
0.01,38,1,12,5
0.01,38,2,981,801
0.01,38,3,5,3
0.01,38,4,994,964
0.01,38,5,7,5
0.01,38,6,951,573
0.01,38,7,11,7
0.01,38,8,1003,755
0.01,38,9,9,7
0.01,38,10,1003,919
0.01,38,11,9,5
0.01,39,0,999,674
0.01,39,1,7,4
0.01,39,2,980,819
0.01,39,3,13,9
0.01,39,4,989,963
0.01,39,5,15,11
0.01,39,6,997,617
0.01,39,7,11,4
0.01,39,8,988,751
0.01,39,9,7,5
0.01,39,10,984,902
0.01,39,11,10,10
0.01,40,0,1046,706
0.01,40,1,11,5
0.01,40,2,970,785
0.01,40,3,12,7
0.01,40,4,983,956
0.01,40,5,11,9
0.01,40,6,980,578
0.01,40,7,8,4
0.01,40,8,957,715
0.01,40,9,13,9
0.01,40,10,1002,909
0.01,40,11,7,6
0.01,41,0,927,629
0.01,41,1,7,2
0.01,41,2,1001,817
0.01,41,3,11,8
0.01,41,4,994,956
0.01,41,5,12,9
0.01,41,6,1018,616
0.01,41,7,9,6
0.01,41,8,993,770
0.01,41,9,15,5
0.01,41,10,1008,924
0.01,41,11,5,4
0.01,42,0,957,650
0.01,42,1,13,9
0.01,42,2,1047,863
0.01,42,3,17,13
0.01,42,4,966,942
0.01,42,5,9,6
0.01,42,6,981,596
0.01,42,7,8,4
0.01,42,8,1024,774
0.01,42,9,13,8
0.01,42,10,954,873
0.01,42,11,11,9
0.01,43,0,1041,690
0.01,43,1,4,2
0.01,43,2,956,785
0.01,43,3,8,4
0.01,43,4,995,971
0.01,43,5,16,12
0.01,43,6,1010,620
0.01,43,7,8,2
0.01,43,8,998,755
0.01,43,9,8,7
0.01,43,10,941,855
0.01,43,11,15,13
0.01,44,0,985,643
0.01,44,1,9,3
0.01,44,2,1002,810
0.01,44,3,9,5
0.01,44,4,1007,975
0.01,44,5,16,8
0.01,44,6,961,594
0.01,44,7,15,9
0.01,44,8,1033,777
0.01,44,9,12,6
0.01,44,10,937,844
0.01,44,11,14,12
0.01,45,0,1006,648
0.01,45,1,12,2
0.01,45,2,973,809
0.01,45,3,12,10
0.01,45,4,969,937
0.01,45,5,9,7
0.01,45,6,1012,605
0.01,45,7,13,4
0.01,45,8,1009,782
0.01,45,9,16,12
0.01,45,10,960,874
0.01,45,11,9,8
0.01,46,0,1027,702
0.01,46,1,8,0
0.01,46,2,979,811
0.01,46,3,6,4
0.01,46,4,990,960
0.01,46,5,10,7
0.01,46,6,977,616
0.01,46,7,5,3
0.01,46,8,988,730
0.01,46,9,9,2
0.01,46,10,993,901
0.01,46,11,8,8
0.01,47,0,1022,662
0.01,47,1,16,7
0.01,47,2,996,827
0.01,47,3,13,10
0.01,47,4,1008,969
0.01,47,5,12,8
0.01,47,6,948,578
0.01,47,7,13,9
0.01,47,8,995,779
0.01,47,9,8,5
0.01,47,10,958,879
0.01,47,11,11,11
0.01,48,0,986,653
0.01,48,1,10,5
0.01,48,2,1008,816
0.01,48,3,13,6
0.01,48,4,1002,957
0.01,48,5,12,10
0.01,48,6,990,617
0.01,48,7,6,1
0.01,48,8,990,742
0.01,48,9,7,3
0.01,48,10,968,897
0.01,48,11,8,7
0.01,49,0,985,649
0.01,49,1,9,1
0.01,49,2,1003,838
0.01,49,3,4,2
0.01,49,4,1023,996
0.01,49,5,14,13
0.01,49,6,1003,628
0.01,49,7,11,5
0.01,49,8,959,715
0.01,49,9,12,7
0.01,49,10,972,882
0.01,49,11,5,1
0.01,50,0,977,672
0.01,50,1,8,3
0.01,50,2,1041,857
0.01,50,3,10,8
0.01,50,4,997,971
0.01,50,5,17,14
0.01,50,6,985,591
0.01,50,7,6,4
0.01,50,8,931,709
0.01,50,9,11,9
0.01,50,10,1003,915
0.01,50,11,14,12
0.01,51,0,1047,705
0.01,51,1,8,6
0.01,51,2,951,775
0.01,51,3,7,4
0.01,51,4,972,947
0.01,51,5,9,9
0.01,51,6,980,605
0.01,51,7,13,4
0.01,51,8,971,744
0.01,51,9,9,6
0.01,51,10,1014,936
0.01,51,11,19,15
0.01,52,0,1006,678
0.01,52,1,10,4
0.01,52,2,955,794
0.01,52,3,16,11
0.01,52,4,1023,992
0.01,52,5,8,2
0.01,52,6,1013,613
0.01,52,7,6,3
0.01,52,8,984,750
0.01,52,9,12,7
0.01,52,10,962,866
0.01,52,11,5,5
0.01,53,0,948,655
0.01,53,1,9,3
0.01,53,2,1049,857
0.01,53,3,11,6
0.01,53,4,978,942
0.01,53,5,20,13
0.01,53,6,953,586
0.01,53,7,8,7
0.01,53,8,1011,758
0.01,53,9,7,3
0.01,53,10,994,906
0.01,53,11,12,9
0.01,54,0,977,665
0.01,54,1,6,3
0.01,54,2,1035,840
0.01,54,3,9,8
0.01,54,4,1028,997
0.01,54,5,14,7
0.01,54,6,1012,658
0.01,54,7,11,3
0.01,54,8,945,728
0.01,54,9,12,7
0.01,54,10,943,855
0.01,54,11,8,8
0.01,55,0,994,663
0.01,55,1,10,2
0.01,55,2,1047,865
0.01,55,3,10,5
0.01,55,4,968,938
0.01,55,5,5,5
0.01,55,6,1000,620
0.01,55,7,16,7
0.01,55,8,979,734
0.01,55,9,16,8
0.01,55,10,947,862
0.01,55,11,8,7
0.01,56,0,932,616
0.01,56,1,17,6
0.01,56,2,942,780
0.01,56,3,8,4
0.01,56,4,1042,1017
0.01,56,5,11,8
0.01,56,6,1024,624
0.01,56,7,11,9
0.01,56,8,1013,781
0.01,56,9,13,7
0.01,56,10,970,881
0.01,56,11,17,13
0.01,57,0,1018,686
0.01,57,1,13,6
0.01,57,2,988,800
0.01,57,3,7,3
0.01,57,4,975,936
0.01,57,5,8,6
0.01,57,6,1002,608
0.01,57,7,10,4
0.01,57,8,933,715
0.01,57,9,11,6
0.01,57,10,1024,936
0.01,57,11,11,8
0.01,58,0,963,632
0.01,58,1,8,4
0.01,58,2,962,804
0.01,58,3,7,6
0.01,58,4,1021,994
0.01,58,5,10,9
0.01,58,6,968,571
0.01,58,7,9,4
0.01,58,8,1006,754
0.01,58,9,16,11
0.01,58,10,1016,927
0.01,58,11,14,9
0.01,59,0,989,656
0.01,59,1,6,2
0.01,59,2,1011,820
0.01,59,3,7,6
0.01,59,4,932,898
0.01,59,5,6,4
0.01,59,6,1053,619
0.01,59,7,12,3
0.01,59,8,965,733
0.01,59,9,13,5
0.01,59,10,1000,914
0.01,59,11,6,3
0.01,60,0,1015,664
0.01,60,1,5,2
0.01,60,2,1047,840
0.01,60,3,10,6
0.01,60,4,983,935
0.01,60,5,11,6
0.01,60,6,938,542
0.01,60,7,12,6
0.01,60,8,992,733
0.01,60,9,10,9
0.01,60,10,970,880
0.01,60,11,7,6
0.01,61,0,975,653
0.01,61,1,11,7
0.01,61,2,1024,815
0.01,61,3,20,11
0.01,61,4,958,935
0.01,61,5,11,6
0.01,61,6,1004,612
0.01,61,7,11,2
0.01,61,8,977,756
0.01,61,9,6,2
0.01,61,10,990,897
0.01,61,11,13,11
0.01,62,0,996,652
0.01,62,1,12,7
0.01,62,2,971,799
0.01,62,3,15,12
0.01,62,4,982,959
0.01,62,5,13,9
0.01,62,6,966,575
0.01,62,7,4,1
0.01,62,8,1009,754
0.01,62,9,7,3
0.01,62,10,1015,924
0.01,62,11,10,6
0.01,63,0,977,635
0.01,63,1,7,4
0.01,63,2,1022,833
0.01,63,3,7,3
0.01,63,4,999,975
0.01,63,5,9,7
0.01,63,6,1045,626
0.01,63,7,9,7
0.01,63,8,947,716
0.01,63,9,8,4
0.01,63,10,962,864
0.01,63,11,8,6
0.01,64,0,1047,703
0.01,64,1,5,3
0.01,64,2,955,775
0.01,64,3,6,3
0.01,64,4,1050,1022
0.01,64,5,7,4
0.01,64,6,948,595
0.01,64,7,10,2
0.01,64,8,1018,763
0.01,64,9,15,7
0.01,64,10,929,837
0.01,64,11,10,8
0.01,65,0,963,632
0.01,65,1,9,6
0.01,65,2,958,785
0.01,65,3,11,1
0.01,65,4,1023,994
0.01,65,5,7,5
0.01,65,6,983,604
0.01,65,7,4,0
0.01,65,8,1056,818
0.01,65,9,9,7
0.01,65,10,964,853
0.01,65,11,13,9
0.01,66,0,959,631
0.01,66,1,10,3
0.01,66,2,1003,835
0.01,66,3,9,3
0.01,66,4,979,947
0.01,66,5,13,8
0.01,66,6,1031,633
0.01,66,7,12,7
0.01,66,8,981,719
0.01,66,9,7,3
0.01,66,10,988,904
0.01,66,11,8,6
0.01,67,0,1016,702
0.01,67,1,10,3
0.01,67,2,974,819
0.01,67,3,9,5
0.01,67,4,992,958
0.01,67,5,6,6
0.01,67,6,1024,638
0.01,67,7,4,2
0.01,67,8,977,729
0.01,67,9,7,6
0.01,67,10,973,880
0.01,67,11,8,6
0.01,68,0,979,654
0.01,68,1,11,5
0.01,68,2,985,839
0.01,68,3,12,9
0.01,68,4,973,945
0.01,68,5,11,9
0.01,68,6,1003,590
0.01,68,7,12,4
0.01,68,8,1043,793
0.01,68,9,8,7
0.01,68,10,961,871
0.01,68,11,2,2
0.01,69,0,1006,690
0.01,69,1,13,2
0.01,69,2,976,802
0.01,69,3,9,4
0.01,69,4,951,916
0.01,69,5,13,10
0.01,69,6,1001,598
0.01,69,7,12,6
0.01,69,8,957,713
0.01,69,9,13,7
0.01,69,10,1037,937
0.01,69,11,12,10
0.01,70,0,978,674
0.01,70,1,8,1
0.01,70,2,930,763
0.01,70,3,10,7
0.01,70,4,1024,998
0.01,70,5,13,11
0.01,70,6,1018,610
0.01,70,7,9,5
0.01,70,8,1004,752
0.01,70,9,8,5
0.01,70,10,990,887
0.01,70,11,8,4
0.01,71,0,979,659
0.01,71,1,12,4
0.01,71,2,1030,847
0.01,71,3,5,4
0.01,71,4,1012,978
0.01,71,5,10,5
0.01,71,6,934,557
0.01,71,7,9,6
0.01,71,8,983,777
0.01,71,9,15,10
0.01,71,10,1003,920
0.01,71,11,8,6
0.01,72,0,991,671
0.01,72,1,8,5
0.01,72,2,957,801
0.01,72,3,8,6
0.01,72,4,1041,1003
0.01,72,5,8,8
0.01,72,6,931,562
0.01,72,7,9,7
0.01,72,8,1036,777
0.01,72,9,10,7
0.01,72,10,991,900
0.01,72,11,10,6
0.01,73,0,1012,685
0.01,73,1,8,5
0.01,73,2,1065,892
0.01,73,3,4,4
0.01,73,4,978,954
0.01,73,5,13,12
0.01,73,6,1011,614
0.01,73,7,6,1
0.01,73,8,937,719
0.01,73,9,6,6
0.01,73,10,953,864
0.01,73,11,7,6
0.01,74,0,1006,673
0.01,74,1,10,4
0.01,74,2,1029,840
0.01,74,3,12,7
0.01,74,4,962,937
0.01,74,5,11,7
0.01,74,6,1036,613
0.01,74,7,4,1
0.01,74,8,924,695
0.01,74,9,6,1
0.01,74,10,993,920
0.01,74,11,7,5
0.01,75,0,998,671
0.01,75,1,11,6
0.01,75,2,989,808
0.01,75,3,12,9
0.01,75,4,1003,968
0.01,75,5,9,5
0.01,75,6,977,593
0.01,75,7,7,4
0.01,75,8,1034,758
0.01,75,9,12,7
0.01,75,10,935,859
0.01,75,11,13,11
0.01,76,0,1003,682
0.01,76,1,6,2
0.01,76,2,980,808
0.01,76,3,16,9
0.01,76,4,987,948
0.01,76,5,7,5
0.01,76,6,977,611
0.01,76,7,8,3
0.01,76,8,1018,779
0.01,76,9,5,3
0.01,76,10,985,905
0.01,76,11,8,7
0.01,77,0,963,665
0.01,77,1,8,5
0.01,77,2,1003,825
0.01,77,3,9,6
0.01,77,4,977,949
0.01,77,5,9,8
0.01,77,6,979,612
0.01,77,7,11,3
0.01,77,8,1001,745
0.01,77,9,14,9
0.01,77,10,1009,917
0.01,77,11,17,12
0.01,78,0,970,659
0.01,78,1,10,4
0.01,78,2,1018,836
0.01,78,3,8,5
0.01,78,4,995,964
0.01,78,5,13,10
0.01,78,6,965,602
0.01,78,7,12,8
0.01,78,8,1008,769
0.01,78,9,15,11
0.01,78,10,980,881
0.01,78,11,6,5
0.01,79,0,1035,710
0.01,79,1,15,8
0.01,79,2,978,815
0.01,79,3,6,2
0.01,79,4,997,975
0.01,79,5,6,4
0.01,79,6,996,575
0.01,79,7,11,4
0.01,79,8,973,740
0.01,79,9,15,7
0.01,79,10,963,894
0.01,79,11,5,2
0.01,80,0,937,622
0.01,80,1,5,3
0.01,80,2,1015,837
0.01,80,3,8,5
0.01,80,4,1004,969
0.01,80,5,12,10
0.01,80,6,962,588
0.01,80,7,8,4
0.01,80,8,1040,772
0.01,80,9,11,6
0.01,80,10,990,893
0.01,80,11,8,6
0.01,81,0,1013,688
0.01,81,1,14,6
0.01,81,2,1007,828
0.01,81,3,10,6
0.01,81,4,1010,983
0.01,81,5,8,4
0.01,81,6,924,591
0.01,81,7,12,3
0.01,81,8,971,713
0.01,81,9,9,5
0.01,81,10,1010,931
0.01,81,11,12,10
0.01,82,0,950,623
0.01,82,1,9,5
0.01,82,2,1052,852
0.01,82,3,8,5
0.01,82,4,904,873
0.01,82,5,10,8
0.01,82,6,992,605
0.01,82,7,6,2
0.01,82,8,1007,764
0.01,82,9,13,9
0.01,82,10,1042,963
0.01,82,11,7,7
0.01,83,0,1013,678
0.01,83,1,11,5
0.01,83,2,990,788
0.01,83,3,8,6
